gene_symbol,ensembl_id,pair_02_normocaf_normoxia_rep1,pair_02_normocaf_normoxia_rep2,pair_02_normocaf_normoxia_rep3,pair_02_normocaf_hypoxia_rep1,pair_02_normocaf_hypoxia_rep2,pair_02_normocaf_hypoxia_rep3,pair_02_hypocaf_normoxia_rep1,pair_02_hypocaf_normoxia_rep2,pair_02_hypocaf_normoxia_rep3,pair_02_hypocaf_hypoxia_rep1,pair_02_hypocaf_hypoxia_rep2,pair_02_hypocaf_hypoxia_rep3,pair_08_normocaf_normoxia_rep1,pair_08_normocaf_normoxia_rep2,pair_08_normocaf_normoxia_rep3,pair_08_normocaf_hypoxia_rep1,pair_08_normocaf_hypoxia_rep2,pair_08_normocaf_hypoxia_rep3,pair_08_hypocaf_normoxia_rep1,pair_08_hypocaf_normoxia_rep2,pair_08_hypocaf_normoxia_rep3,pair_08_hypocaf_hypoxia_rep1,pair_08_hypocaf_hypoxia_rep2,pair_08_hypocaf_hypoxia_rep3,pair_09_normocaf_normoxia_rep1,pair_09_normocaf_normoxia_rep2,pair_09_normocaf_normoxia_rep3,pair_09_normocaf_hypoxia_rep1,pair_09_normocaf_hypoxia_rep2,pair_09_normocaf_hypoxia_rep3,pair_09_hypocaf_normoxia_rep1,pair_09_hypocaf_normoxia_rep2,pair_09_hypocaf_normoxia_rep3,pair_09_hypocaf_hypoxia_rep1,pair_09_hypocaf_hypoxia_rep2,pair_09_hypocaf_hypoxia_rep3
PRDM16,ENSG00000142611,0.030483573,0,0,0,0.036984382,0,0.036354645,0,0.036646562,0,0,0,0.343648163,0.505723282,0.33489818,0.147279715,0.128350925,0.213185915,0,0,0,0.035087182,0,0,0.060745923,0,0,0,0.033680772,0,0,0.034935785,0,0,0,0
gene:ENSG00000279839,ENSG00000279839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGEF16,ENSG00000130762,0,0.078893088,0,0.177733887,0.090584496,0.093543225,0.089042105,0.095270367,0,0,0.202255393,0.377132457,0.459100857,0.442374849,0.455696605,0.180363415,0.8645044,0.435123735,0.292088667,0.236999357,0,0.171875509,0.283566715,0.178541312,0.074391386,0,0,0.166840334,0,0.08930143,0.16878199,0,0,0.351864001,0.345641955,0.649177202
MEGF6,ENSG00000162591,14.48444991,14.69587873,15.71857633,44.93742176,49.13952391,44.07210984,5.340010315,4.631422082,5.138212231,8.739744509,7.672896334,5.140293421,3.963094691,5.305998215,3.850893276,10.32503992,9.033744206,10.27989934,1.725165657,1.68692788,2.34492335,2.186476294,2.748442889,3.325793836,2.129295529,1.53630252,2.111104571,5.419757294,4.347587055,4.66583093,4.140879648,4.703965522,4.357074341,8.019786874,7.223655571,7.66848112
TPRG1L,ENSG00000158109,176.4707141,169.8471919,171.4974735,154.0055614,151.7262767,149.6834979,103.3259275,105.6074996,104.7037912,88.36135309,92.33611521,92.42069876,123.9574225,131.1716416,129.1380029,107.9530251,114.2383106,110.4190722,112.4983576,123.1549736,110.8529878,105.1034127,100.448519,106.1809202,92.91295055,90.11826915,97.31636674,89.41460629,89.05068549,86.03755734,52.18569014,59.96792207,54.59043124,52.56080258,48.55283366,54.23308306
WRAP73,ENSG00000116213,13.60709779,10.92186564,12.2665389,7.786477391,9.524362213,6.556968721,11.39066449,10.68485403,12.74044354,9.206470627,10.45569501,11.56545544,13.00646772,11.78324197,12.93664284,6.63740815,7.712467204,7.472563765,13.30818517,13.70540545,16.88314922,8.433402112,13.74810596,9.855531638,14.33989968,13.46734859,13.02830041,7.747787593,6.505202897,9.232965319,16.26745347,19.64301239,18.60032925,11.09885358,13.02253981,10.23850506
TP73,ENSG00000078900,0,0.104055428,0,0.058605183,0.418165018,0.185067169,0.058720698,0,0.177576622,0.053302162,0,0,0.100921253,0.408426817,0.360622505,0.297361161,0.466458293,0.516512772,0.096312021,0.156294233,0,0.056673468,0,0,0.098117942,0.050681226,0.051071844,0.110026383,0.108803617,0,0.166960274,0.112857856,0.184205266,0.1546961,0.056985223,0.122318178
CCDC27,ENSG00000162592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124058535,0,0,0,0,0,0,0,0,0,0
SMIM1,ENSG00000235169,0,0.873782665,0,0,0,0,0,0.351723229,0.662738127,0,0,0,0,0,0.672944111,0.998810088,1.160587066,0.642563388,0.269586368,0,0.952728425,0.634537377,0,0,1.647847851,0.851168981,0.285909748,0.615948304,2.131860607,0.329686849,0.934674887,0,1.031215583,1.51553105,0.6380279,1.027140104
LRRC47,ENSG00000130764,31.8971471,35.13608855,35.03697679,22.42757739,22.41278487,22.06475292,41.19826968,43.37281523,36.56927855,32.99703588,31.27678303,30.55956478,34.26710202,34.51455348,29.76608175,27.07325865,26.31608326,24.97714002,32.34072089,31.60009198,33.91198783,27.14585158,25.64782792,26.35799969,33.68338174,35.74794825,33.08538599,24.35538579,23.47239165,22.02167231,31.45974786,32.88611918,33.48051924,26.16625363,24.30197314,25.31709718
CEP104,ENSG00000116198,17.75447645,15.37572467,16.48872631,12.57392011,13.35442384,12.29627561,13.93985642,13.21904812,14.33856051,11.87883001,9.692999043,11.0164748,15.64601087,15.62788292,13.85220096,13.50084832,12.98529601,11.28053949,16.29792576,14.71142821,13.27058649,11.17886269,11.4326954,10.51228662,17.45237465,17.85409595,17.46149646,11.80324741,10.65547339,10.63818847,15.94649384,15.70004251,17.29609931,12.92824215,11.87139399,12.0213245
DFFB,ENSG00000169598,0.384534989,0.731384816,0.580142284,0.457693473,0.18661577,0.385422269,1.650944209,1.570154161,0.739644799,2.164645861,1.458352877,1.45676551,1.891614206,1.184754176,1.68982903,1.393394799,1.133357782,1.3446167,1.429133465,1.383373037,1.329108353,0.973735848,1.265732183,1.103454538,1.685814562,2.691502025,2.393158582,0.601497143,1.274598151,2.115683606,5.04183436,3.878137147,4.891247611,3.201576832,2.581243246,2.865833446
C1orf174,ENSG00000198912,16.00442291,19.98610928,14.40506782,13.63756245,10.59134392,11.73479562,26.24440618,24.59912532,22.95694047,21.06632467,18.59829048,19.29164075,19.01135122,19.18078559,16.98334316,14.71801417,15.31512234,14.83873127,23.30139766,22.51478143,21.26800035,17.89806481,18.76495673,18.48347451,16.67118364,19.37526414,19.33595277,12.09049223,10.34857955,11.42019912,32.27392018,29.49296361,26.42207288,18.49904528,17.15457771,17.28154694
AJAP1,ENSG00000196581,1.204718334,1.249839257,1.227430174,0.260712399,0.26575125,0.24698825,0.156735767,0.279498372,0.210659078,0.04742425,0.207677572,0.138301015,0.269376399,0.181693716,0.053475792,0.079370872,0.023056637,0.076592363,0.042845593,0.092705894,0.075708973,0.075635677,0,0.078569036,0.109122447,0.180369355,0.227199408,0.048946596,0.048402634,0.104794828,0.049516227,0.050206212,0.02731533,0.034409236,0,0.081622129
NPHP4,ENSG00000131697,6.552794697,6.175560047,8.302037978,12.64779867,10.6898204,13.81259084,7.128409625,7.853009073,6.813059439,6.71027827,7.076452266,6.038389656,6.4886799,6.086139076,5.620857668,9.144880268,7.736527449,10.01170303,6.582058882,6.933477142,8.569932423,9.224143183,8.183711553,8.576047958,8.602421511,6.744915242,8.5879759,12.16941279,13.20823468,12.76259285,9.508525343,9.032115375,10.38021405,10.22431866,10.55594558,9.954220444
KCNAB2,ENSG00000069424,3.727027554,3.155322309,3.967975527,2.43183869,2.01575953,2.222248188,2.088541704,2.492471615,2.267259152,2.041650739,1.824628668,1.644428678,1.541646441,1.888999754,1.260714506,1.138992523,1.181673936,1.125289727,1.47123703,1.496647731,1.655532684,1.524716647,1.392782198,1.12748597,2.438384982,3.073661885,3.446677074,1.454963769,1.736475747,1.799228593,2.004824348,2.392996659,2.519884522,1.745870032,1.585073578,1.478067332
CHD5,ENSG00000116254,0.135581536,0.171917215,0.17532846,0.225926639,0.197394152,0.339735946,0.032338851,0,0.032598522,0,0.073456337,0,0.055579676,0.032132875,0.03310053,0.032752738,0.057086534,0,0.026520632,0,0,0,0.068658317,0,0.135089568,0.195379288,0.140632247,0.030297041,0.059920677,0.064866067,0.030649632,0,0,0,0,0.033681729
gene:ENSG00000285629,ENSG00000285629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029660205,0.324266824,0,0
RPL22,ENSG00000116251,272.5430646,291.0273247,279.8446502,268.7415189,269.1354057,268.1248767,326.7500677,329.5263039,337.6972982,327.1638873,340.1644016,396.2845663,367.1334834,379.2243571,384.2781686,369.2709834,377.9389442,361.7940071,413.5091772,402.0714333,281.89087,414.7163484,408.4456215,434.5631019,382.2005531,388.0824436,348.0768966,343.6939937,373.3551453,371.4741161,372.4928141,348.3136764,350.190852,382.4457682,380.6781726,383.7657276
RNF207,ENSG00000158286,1.168827956,1.017108483,1.185474655,1.636705421,1.66833842,1.808972305,0.983958878,0.526392112,1.818409586,1.414174229,1.024384698,0.60776018,0.70462352,0.57032019,0.587494915,1.577874063,1.519826808,1.202082601,1.075907614,0.436493164,0.871360009,0.870516424,1.82790481,0.657656318,1.50711229,2.052341383,1.996843666,2.381403748,2.354938281,2.138119839,1.94283715,1.497131329,1.629066767,1.78212355,1.830183271,1.537227014
ICMT,ENSG00000116237,132.7865575,126.8807173,132.2217858,125.7362272,119.9150179,118.3141573,128.3774254,128.9634408,125.4543028,107.2376853,106.4633666,106.789971,119.8026023,110.9789658,120.5133943,107.1944957,103.7451378,106.3009234,133.9586741,129.0577826,112.2682757,117.677735,116.1648664,108.8443474,126.5282017,130.7695457,125.0122031,78.04284545,80.62471038,79.67779116,155.1297614,154.4803623,147.3082009,90.41794053,94.71166823,96.24783921
HES3,ENSG00000173673,0,0,0,0,0,0,0,0.983834271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR153,ENSG00000158292,14.40932664,15.91479189,13.84166264,18.93564465,15.90010368,15.84762173,13.21887109,14.22669352,15.3629581,12.14024659,12.36369197,9.715517822,12.82945205,13.36646461,12.89350016,12.20675359,12.76549011,11.09546867,9.820315991,10.48623358,12.77037362,11.03192656,8.584546622,8.965130037,7.990570459,10.20105139,10.75308061,8.668980852,7.780210268,7.798452632,11.05445645,8.518456149,10.40746589,7.016074304,5.885875767,7.774750822
ACOT7,ENSG00000097021,50.67718919,46.64871971,50.15128419,44.88318137,49.3214318,42.98141469,83.91051536,82.85563955,87.12734889,77.76059991,76.48883024,68.40829207,66.54586697,72.69520923,62.98370205,59.98901721,64.86476653,69.25239874,75.38037048,83.78930691,96.0046762,68.91670789,71.95848426,67.30071566,80.18446471,78.19714594,80.13542977,54.97742208,53.85833904,54.78318638,114.0413287,110.7817609,121.8061035,79.89843027,80.89833591,83.85342637
HES2,ENSG00000069812,2.126115079,2.460553886,2.236618719,4.217687254,3.500780001,3.298008532,0.482971493,0.645942604,0.365137207,0.383604034,0.548524705,0.255699572,1.971408117,1.859594308,1.359454138,2.568052127,3.410284317,3.304204263,1.089214683,1.017690229,1.924662952,2.44719954,1.858523628,1.755265495,0.100876205,0.104211923,0.105015121,0.282798532,0.167793409,0.181641784,0.22887175,0.290076208,0.378767181,0.437373396,0.410110221,0.377270251
ESPN,ENSG00000187017,0.084180226,0.08895035,0.090715335,5.210174728,4.493815639,4.376925345,0.301179478,0.214830796,0.050599643,0.273387713,0.285048543,0.159453435,0.043135572,0.099753726,0.102757728,0.813424301,0.753185847,0.637771089,0.041165503,0.044535324,0.096986962,0.290679201,0.319715694,0.301952537,0.041937386,0,0.043658062,1.410818082,1.2556252,0.855827111,0,0.096474984,0.10497689,0.066119915,0.097426066,0.052281005
TNFRSF25,ENSG00000215788,0.126659882,0,0,0,0.307341752,0.634760692,0.151054307,0.16162016,0.152267228,0.137115556,0.514670247,0.159945348,0.389417802,0.450276593,0.309224203,0.611950281,1.066601533,1.033423904,0,0.536072585,0.291858499,0.874727832,0.481053021,0.757210146,1.13580258,0.912613849,0.656891207,1.273653399,1.259498793,0.908965409,3.435935819,3.774131744,4.264680084,3.680976155,4.397698087,3.775844974
PLEKHG5,ENSG00000171680,1.730578299,1.779219795,2.066540911,2.282507651,2.496862876,2.285415089,2.398567906,3.04380032,2.811427547,2.784837558,3.040881489,2.185364009,4.985151201,6.484767773,4.510461949,5.253993669,6.597318701,6.105889423,5.077685956,4.849982055,7.813773196,4.952904697,5.09237752,4.306134542,5.871936303,6.210537304,5.385138441,6.114276307,5.787935975,5.762139657,7.718574609,8.522976321,8.924102999,9.625272216,8.282206149,9.527900447
NOL9,ENSG00000162408,9.293073976,8.990454929,8.189649601,3.441230569,4.459840933,3.984543343,12.51136304,11.2256871,11.81737985,10.14963401,9.398420801,8.240745388,10.07417057,9.837663666,9.377654396,8.381142508,7.434403409,6.739788914,10.13920553,9.745548023,8.470326441,7.321165286,6.902134518,7.753251449,14.07421703,14.96475031,12.93803089,5.353089877,5.521771272,5.582289375,15.87268928,16.66188635,17.35762858,9.927056709,10.99435582,11.28660667
TAS1R1,ENSG00000173662,0,0,0,0,0,0,0,0.126360769,0,0,0,0,0,0,0,0,0,0.115424285,0,0,0,0.113982564,0,0,0.098668169,0.101930873,0,0,0,0,0,0,0.24698434,0,0.11460957,0
ZBTB48,ENSG00000204859,4.081772558,6.407987744,6.40946167,4.7195276,3.254326177,3.94507692,3.894330643,5.208411084,5.187401262,3.408726603,4.580864896,3.976280875,4.900270796,5.389697629,5.552003958,3.662445514,4.29657046,5.845081833,4.562407553,5.799668114,4.83711628,4.966667608,4.134008834,4.601527665,3.950762616,4.201445522,5.080593076,3.518148696,3.994464975,2.510789411,7.909093849,8.286613342,7.707973994,4.488477344,5.668852063,4.345761071
KLHL21,ENSG00000162413,80.06178752,67.42733234,75.08899992,36.87685031,35.29935212,38.25180229,49.08660313,50.63501464,51.55272964,37.09386926,37.90714842,30.26309861,52.52740159,51.78889654,47.48765816,38.11635999,35.72289599,35.87324464,37.60632828,40.07691104,46.80653336,35.2834651,34.08038278,32.0397069,33.97741213,33.66481788,37.11665774,26.91384729,23.57694459,26.50445014,20.68700374,20.74011836,22.77254861,17.56655967,17.52505764,17.99312312
PHF13,ENSG00000116273,21.55331321,19.19122164,19.65323261,20.98953031,19.47511796,20.30006464,26.15381391,26.348447,27.26979447,22.84302878,23.57918093,24.172093,24.32842686,24.8262909,26.0338768,31.13086444,28.55772745,29.6018798,26.31295071,26.63293324,23.96405781,26.02267132,27.09561163,27.03190186,24.32844094,24.51235427,20.87101801,30.90179741,28.47674061,25.41874716,37.90554448,37.31095644,39.09533614,35.27901628,31.13732495,34.6348702
THAP3,ENSG00000041988,4.272898315,3.559923311,5.224465277,3.912173089,3.888089984,4.941643433,5.977823424,6.92021524,5.630687591,4.180851294,7.123081546,4.980729824,5.473788808,5.939748905,5.81770386,3.176042167,4.843735032,3.83107442,6.991845061,5.912248142,10.12992573,5.107349626,7.490043195,5.600172571,3.68428306,5.243977731,7.244734998,4.682298102,3.631577961,3.538170367,7.244502024,7.439623089,8.402657863,5.356973606,6.752158663,4.899190026
DNAJC11,ENSG00000007923,44.18614861,45.28288811,43.70274467,38.25574517,32.45921739,38.75209114,44.32264743,45.10582066,44.9696105,38.20141874,37.22098567,34.31959568,45.84196167,44.9727937,44.55382593,38.82172931,39.69396406,38.0976714,45.46506726,45.1519938,44.28333126,35.11368752,33.02730756,34.30433232,50.65984261,54.57796394,50.16426259,30.0272755,31.36550598,30.84110386,42.69161653,41.82974616,44.30829147,31.47338674,25.91970706,31.50221891
CAMTA1,ENSG00000171735,4.939383762,6.454608756,4.850398348,4.835481447,4.928937959,5.19978472,6.866672342,7.645332521,7.554259286,7.087314941,6.175603314,7.086304771,7.278599197,5.991715794,5.779702473,5.613067394,6.460683952,6.029769552,6.460227814,6.587038399,5.724509178,6.459068771,6.06823687,5.835927347,6.552240722,6.528234316,5.972231801,5.910637294,6.684556169,5.872896847,7.432985824,6.598677744,6.99795117,5.050460119,5.141557879,6.316829382
VAMP3,ENSG00000049245,302.4158862,292.9050398,284.9079376,303.8230985,292.4069568,282.3067274,218.2301943,220.0214537,205.4402559,223.284312,215.2201906,257.483795,244.3699288,234.3332145,273.9256809,296.4311226,242.6862537,236.1081121,211.4523394,201.9699643,145.7474667,203.4241274,194.6733293,198.6885959,228.797811,228.5551296,205.4348276,202.962579,226.6448423,227.5713487,171.9535743,170.1201573,170.7940187,199.9316293,202.2888963,184.7625005
PER3,ENSG00000049246,1.554465726,1.598157212,1.177127203,1.150127847,0.866524476,0.73691673,4.308954531,3.645396669,3.030386616,3.638455456,4.210947963,3.289301243,2.454198854,1.941614787,1.641095323,1.370125213,1.238256438,1.615975416,1.725766547,1.333598837,0.968083219,1.54743359,1.170131631,1.20558548,1.046503528,1.297330465,1.350907102,0.422465847,0.41777082,0.603000537,3.181624709,2.792621315,2.986330682,2.210937315,2.382542096,2.191757748
UTS2,ENSG00000049247,0,0,0,0,0,0,0,0,0,0,0,0,0.625790571,0,0.372690185,0.184387138,0,0,0.149302433,0.16152438,0.3517603,0,0,0.182524387,0.456305889,1.571315854,0.633370619,1.193936604,0.843334229,0.547761921,0.172547344,0,0,0,0.353352875,0.379234104
TNFRSF9,ENSG00000049249,0.043077118,0,0,0.153817854,0.104527152,0,0,0,0.051786195,0,0.116693149,0,0.132441276,0.051046465,0.052583688,0.052031183,0,0.150629236,0,0.045579669,0.049630643,0.198330379,0,0.051505544,1.073020221,1.330202703,0.893636701,3.320973398,2.474948386,3.245967834,0.292141065,0.197474606,0.32231573,0.54136331,0.299132061,0.267534919
PARK7,ENSG00000116288,296.8915684,303.3055642,302.0383092,255.8927708,296.6949734,283.1527685,334.4911613,319.437171,318.3675633,325.1636864,318.9307765,324.9082615,387.0135982,409.2705999,398.4878681,359.3037788,390.593038,394.9071242,399.7541573,397.1196013,363.8689714,340.8385948,345.0512635,351.5167217,383.9619229,372.7993992,388.6960175,292.8690739,297.9377826,290.1821285,403.0421015,391.8337956,415.5245711,300.5596472,318.1221967,312.6311482
ERRFI1,ENSG00000116285,244.2383509,273.9269974,271.8806975,739.7428535,783.6803551,714.9082295,339.1605479,358.7051747,335.4273236,633.7375997,635.8990855,721.1418277,303.9368516,294.5454328,330.6788423,503.9390063,437.8614643,435.8358009,186.9218593,183.4424929,136.886944,298.3115995,295.4404185,299.1521848,164.192522,159.9812733,153.3336236,840.7625812,935.5542703,936.7004545,202.2538941,206.4984016,197.0073336,573.3037456,583.7591153,579.3303684
SLC45A1,ENSG00000162426,15.01142704,13.6622111,13.69714406,29.34423465,28.71492262,28.00544863,10.06204305,13.98163195,11.8552655,18.02987224,15.73171269,15.7738896,8.422056346,10.64717279,8.827744422,12.97013677,16.60875358,18.90185865,6.108429945,7.535972345,10.73059016,8.576161293,10.95875243,7.598655348,10.48078729,11.2785001,10.22888478,29.38206561,27.48169,27.91502636,14.86200421,12.18085505,14.21079472,17.3850115,18.64162741,19.46261912
RERE,ENSG00000142599,25.87561681,23.78790452,26.43460623,32.02616997,32.34590027,31.66064603,22.48924788,21.63033027,22.88547625,23.47248255,21.56313883,19.05603314,26.70216633,23.64797436,24.96227385,24.69999173,26.22237947,25.27276501,22.78524899,21.99323745,25.52378727,21.31805431,19.30307183,19.11532879,26.89878419,26.58810079,27.86288514,35.22409897,36.4925167,38.4315693,23.95032616,24.82370816,25.19377852,24.63909868,24.36775786,24.09155558
ENO1,ENSG00000074800,1288.680426,1290.787352,1293.539146,2249.891213,2181.086786,2265.851161,2485.825828,2501.36152,2534.899698,3836.948423,3708.994141,3833.235014,1694.607387,1730.641226,1611.918537,2764.461418,3013.951477,3089.23455,2426.552443,2539.876106,2786.916875,4314.188615,4351.920941,4305.301668,2152.477239,2170.127998,2283.826771,3685.970895,3616.798024,3635.748587,2382.609052,2386.656755,2448.673386,4452.762309,4338.029146,4527.865003
CA6,ENSG00000131686,0,0.108648408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A7,ENSG00000197241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A5,ENSG00000142583,0.758555212,0.801539202,0.953684244,6.420421154,6.39112322,7.022266162,0.402067261,0.268869258,0.810591483,2.600382267,2.968156276,2.607614002,0.345509621,0.449444674,0.25721074,2.595983542,3.105173478,2.799825277,1.689864479,1.649836632,1.505149556,8.973648096,8.162792071,8.767409266,1.217682181,1.561590388,1.223931429,8.946186798,8.707078587,9.828931962,0.809763755,0.627859792,1.051061918,6.289128849,5.511352779,6.595520429
GPR157,ENSG00000180758,4.582055894,3.617362718,4.313455715,7.522483295,7.731771072,6.202688017,6.029848441,7.325277489,7.787778728,6.898809439,6.206247783,5.520161138,10.14739219,8.612698679,7.264805246,8.715228224,9.923555378,9.453730853,6.953896581,4.569613923,5.339825583,8.244468312,8.467933966,7.430712829,3.935715115,5.312722608,5.244411094,6.708349038,7.157517323,6.677348162,8.155609413,8.32961339,6.96194534,7.528955289,5.668774149,6.934430959
H6PD,ENSG00000049239,74.63805171,71.39025586,77.04675198,84.32977198,87.38457589,86.41292761,80.32896941,78.94156587,79.667955,79.33721986,86.22094017,69.59556321,99.8728555,93.52614841,89.35347138,113.3820883,120.5684937,117.0790542,78.16749565,73.66154588,87.07561698,82.59781608,87.83772552,79.51705643,141.7424029,148.2730521,151.1518224,149.661364,141.1529626,144.0580163,224.8478655,236.8983498,233.9382573,193.6791269,195.8386667,196.6520441
